Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
711100,"Coffee, Green",IV,Cote d'Ivoire,1984,1983,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1985,1984,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1986,1985,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1987,1986,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1988,1987,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1989,1988,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1990,1989,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1991,1990,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1992,1991,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1993,1992,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1994,1993,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1995,1994,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1996,1995,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1997,1996,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1998,1997,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,1999,1998,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2000,1999,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2001,2000,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2002,2001,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2003,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2004,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2005,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2006,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2007,2011,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2008,2011,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2009,2011,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2010,2011,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2011,2011,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2012,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2013,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2014,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2015,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2016,2016,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2017,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2018,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",IV,Cote d'Ivoire,2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2003,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2004,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2005,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2006,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2007,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2008,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2009,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2010,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2011,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2012,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2013,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2014,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2015,2014,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2016,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2017,2016,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2018,2017,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",HR,Croatia,2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",CU,Cuba,1961,1960,0,29,Arabica Production,2,(1000 60 KG BAGS),700
711100,"Coffee, Green",CU,Cuba,1962,1961,0,29,Arabica Production,2,(1000 60 KG BAGS),750
711100,"Coffee, Green",CU,Cuba,1963,1962,0,29,Arabica Production,2,(1000 60 KG BAGS),630
711100,"Coffee, Green",CU,Cuba,1964,1963,0,29,Arabica Production,2,(1000 60 KG BAGS),475
711100,"Coffee, Green",CU,Cuba,1965,1964,0,29,Arabica Production,2,(1000 60 KG BAGS),600
711100,"Coffee, Green",CU,Cuba,1966,1965,0,29,Arabica Production,2,(1000 60 KG BAGS),460
711100,"Coffee, Green",CU,Cuba,1967,1966,0,29,Arabica Production,2,(1000 60 KG BAGS),450
711100,"Coffee, Green",CU,Cuba,1968,1967,0,29,Arabica Production,2,(1000 60 KG BAGS),450
711100,"Coffee, Green",CU,Cuba,1969,1968,0,29,Arabica Production,2,(1000 60 KG BAGS),500
711100,"Coffee, Green",CU,Cuba,1970,1969,0,29,Arabica Production,2,(1000 60 KG BAGS),500
711100,"Coffee, Green",CU,Cuba,1971,1970,0,29,Arabica Production,2,(1000 60 KG BAGS),475
711100,"Coffee, Green",CU,Cuba,1972,1971,0,29,Arabica Production,2,(1000 60 KG BAGS),460
711100,"Coffee, Green",CU,Cuba,1973,1972,0,29,Arabica Production,2,(1000 60 KG BAGS),475
711100,"Coffee, Green",CU,Cuba,1974,1973,0,29,Arabica Production,2,(1000 60 KG BAGS),500
711100,"Coffee, Green",CU,Cuba,1975,1974,0,29,Arabica Production,2,(1000 60 KG BAGS),450
711100,"Coffee, Green",CU,Cuba,1976,1975,0,29,Arabica Production,2,(1000 60 KG BAGS),365
711100,"Coffee, Green",CU,Cuba,1977,1976,0,29,Arabica Production,2,(1000 60 KG BAGS),400
711100,"Coffee, Green",CU,Cuba,1978,1977,0,29,Arabica Production,2,(1000 60 KG BAGS),262
711100,"Coffee, Green",CU,Cuba,1979,1978,0,29,Arabica Production,2,(1000 60 KG BAGS),223
711100,"Coffee, Green",CU,Cuba,1980,1979,0,29,Arabica Production,2,(1000 60 KG BAGS),372
711100,"Coffee, Green",CU,Cuba,1981,1980,0,29,Arabica Production,2,(1000 60 KG BAGS),344
711100,"Coffee, Green",CU,Cuba,1982,1981,0,29,Arabica Production,2,(1000 60 KG BAGS),383
711100,"Coffee, Green",CU,Cuba,1983,1982,0,29,Arabica Production,2,(1000 60 KG BAGS),300
711100,"Coffee, Green",CU,Cuba,1984,1983,0,29,Arabica Production,2,(1000 60 KG BAGS),385
711100,"Coffee, Green",CU,Cuba,1985,1984,0,29,Arabica Production,2,(1000 60 KG BAGS),400
711100,"Coffee, Green",CU,Cuba,1986,1985,0,29,Arabica Production,2,(1000 60 KG BAGS),396
711100,"Coffee, Green",CU,Cuba,1987,1986,0,29,Arabica Production,2,(1000 60 KG BAGS),408
711100,"Coffee, Green",CU,Cuba,1988,1987,0,29,Arabica Production,2,(1000 60 KG BAGS),436
711100,"Coffee, Green",CU,Cuba,1989,1988,0,29,Arabica Production,2,(1000 60 KG BAGS),450
711100,"Coffee, Green",CU,Cuba,1990,1989,0,29,Arabica Production,2,(1000 60 KG BAGS),475
711100,"Coffee, Green",CU,Cuba,1991,1990,0,29,Arabica Production,2,(1000 60 KG BAGS),480
711100,"Coffee, Green",CU,Cuba,1992,1991,0,29,Arabica Production,2,(1000 60 KG BAGS),450
711100,"Coffee, Green",CU,Cuba,1993,1992,0,29,Arabica Production,2,(1000 60 KG BAGS),335
711100,"Coffee, Green",CU,Cuba,1994,1993,0,29,Arabica Production,2,(1000 60 KG BAGS),285
711100,"Coffee, Green",CU,Cuba,1995,1994,0,29,Arabica Production,2,(1000 60 KG BAGS),284
711100,"Coffee, Green",CU,Cuba,1996,1995,0,29,Arabica Production,2,(1000 60 KG BAGS),285
711100,"Coffee, Green",CU,Cuba,1997,1996,0,29,Arabica Production,2,(1000 60 KG BAGS),366
711100,"Coffee, Green",CU,Cuba,1998,1997,0,29,Arabica Production,2,(1000 60 KG BAGS),300
711100,"Coffee, Green",CU,Cuba,1999,1998,0,29,Arabica Production,2,(1000 60 KG BAGS),280
711100,"Coffee, Green",CU,Cuba,2000,1999,0,29,Arabica Production,2,(1000 60 KG BAGS),328
711100,"Coffee, Green",CU,Cuba,2001,2000,0,29,Arabica Production,2,(1000 60 KG BAGS),313
711100,"Coffee, Green",CU,Cuba,2002,2001,0,29,Arabica Production,2,(1000 60 KG BAGS),285
711100,"Coffee, Green",CU,Cuba,2003,2002,0,29,Arabica Production,2,(1000 60 KG BAGS),239
711100,"Coffee, Green",CU,Cuba,2004,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),224
711100,"Coffee, Green",CU,Cuba,2005,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),154
711100,"Coffee, Green",CU,Cuba,2006,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),125
711100,"Coffee, Green",CU,Cuba,2007,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),100
711100,"Coffee, Green",CU,Cuba,2008,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),70
711100,"Coffee, Green",CU,Cuba,2009,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),127
711100,"Coffee, Green",CU,Cuba,2010,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),120
711100,"Coffee, Green",CU,Cuba,2011,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),120
711100,"Coffee, Green",CU,Cuba,2012,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),170
711100,"Coffee, Green",CU,Cuba,2013,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),125
711100,"Coffee, Green",CU,Cuba,2014,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),150
711100,"Coffee, Green",CU,Cuba,2015,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),150
711100,"Coffee, Green",CU,Cuba,2016,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),150
711100,"Coffee, Green",CU,Cuba,2017,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),150
711100,"Coffee, Green",CU,Cuba,2018,2017,12,29,Arabica Production,2,(1000 60 KG BAGS),100
711100,"Coffee, Green",CU,Cuba,2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),100
711100,"Coffee, Green",DR,Dominican Republic,1961,1960,0,29,Arabica Production,2,(1000 60 KG BAGS),550
711100,"Coffee, Green",DR,Dominican Republic,1962,1961,0,29,Arabica Production,2,(1000 60 KG BAGS),649
711100,"Coffee, Green",DR,Dominican Republic,1963,1962,0,29,Arabica Production,2,(1000 60 KG BAGS),625
711100,"Coffee, Green",DR,Dominican Republic,1964,1963,0,29,Arabica Production,2,(1000 60 KG BAGS),755
711100,"Coffee, Green",DR,Dominican Republic,1965,1964,0,29,Arabica Production,2,(1000 60 KG BAGS),758
711100,"Coffee, Green",DR,Dominican Republic,1966,1965,0,29,Arabica Production,2,(1000 60 KG BAGS),709
711100,"Coffee, Green",DR,Dominican Republic,1967,1966,0,29,Arabica Production,2,(1000 60 KG BAGS),576
711100,"Coffee, Green",DR,Dominican Republic,1968,1967,0,29,Arabica Production,2,(1000 60 KG BAGS),706
711100,"Coffee, Green",DR,Dominican Republic,1969,1968,0,29,Arabica Production,2,(1000 60 KG BAGS),602
711100,"Coffee, Green",DR,Dominican Republic,1970,1969,0,29,Arabica Production,2,(1000 60 KG BAGS),795
711100,"Coffee, Green",DR,Dominican Republic,1971,1970,0,29,Arabica Production,2,(1000 60 KG BAGS),853
711100,"Coffee, Green",DR,Dominican Republic,1972,1971,0,29,Arabica Production,2,(1000 60 KG BAGS),768
711100,"Coffee, Green",DR,Dominican Republic,1973,1972,0,29,Arabica Production,2,(1000 60 KG BAGS),767
711100,"Coffee, Green",DR,Dominican Republic,1974,1973,0,29,Arabica Production,2,(1000 60 KG BAGS),853
711100,"Coffee, Green",DR,Dominican Republic,1975,1974,0,29,Arabica Production,2,(1000 60 KG BAGS),883
711100,"Coffee, Green",DR,Dominican Republic,1976,1975,0,29,Arabica Production,2,(1000 60 KG BAGS),1054
711100,"Coffee, Green",DR,Dominican Republic,1977,1976,0,29,Arabica Production,2,(1000 60 KG BAGS),733
711100,"Coffee, Green",DR,Dominican Republic,1978,1977,0,29,Arabica Production,2,(1000 60 KG BAGS),1062
711100,"Coffee, Green",DR,Dominican Republic,1979,1978,0,29,Arabica Production,2,(1000 60 KG BAGS),664
711100,"Coffee, Green",DR,Dominican Republic,1980,1979,0,29,Arabica Production,2,(1000 60 KG BAGS),1020
711100,"Coffee, Green",DR,Dominican Republic,1981,1980,0,29,Arabica Production,2,(1000 60 KG BAGS),1105
711100,"Coffee, Green",DR,Dominican Republic,1982,1981,0,29,Arabica Production,2,(1000 60 KG BAGS),812
711100,"Coffee, Green",DR,Dominican Republic,1983,1982,0,29,Arabica Production,2,(1000 60 KG BAGS),1156
711100,"Coffee, Green",DR,Dominican Republic,1984,1983,0,29,Arabica Production,2,(1000 60 KG BAGS),863
711100,"Coffee, Green",DR,Dominican Republic,1985,1984,0,29,Arabica Production,2,(1000 60 KG BAGS),900
711100,"Coffee, Green",DR,Dominican Republic,1986,1985,0,29,Arabica Production,2,(1000 60 KG BAGS),895
711100,"Coffee, Green",DR,Dominican Republic,1987,1986,0,29,Arabica Production,2,(1000 60 KG BAGS),784
711100,"Coffee, Green",DR,Dominican Republic,1988,1987,0,29,Arabica Production,2,(1000 60 KG BAGS),835
711100,"Coffee, Green",DR,Dominican Republic,1989,1988,0,29,Arabica Production,2,(1000 60 KG BAGS),724
711100,"Coffee, Green",DR,Dominican Republic,1990,1989,0,29,Arabica Production,2,(1000 60 KG BAGS),754
711100,"Coffee, Green",DR,Dominican Republic,1991,1990,0,29,Arabica Production,2,(1000 60 KG BAGS),670
711100,"Coffee, Green",DR,Dominican Republic,1992,1991,0,29,Arabica Production,2,(1000 60 KG BAGS),700
711100,"Coffee, Green",DR,Dominican Republic,1993,1992,0,29,Arabica Production,2,(1000 60 KG BAGS),680
711100,"Coffee, Green",DR,Dominican Republic,1994,1993,0,29,Arabica Production,2,(1000 60 KG BAGS),543
711100,"Coffee, Green",DR,Dominican Republic,1995,1994,0,29,Arabica Production,2,(1000 60 KG BAGS),698
711100,"Coffee, Green",DR,Dominican Republic,1996,1995,0,29,Arabica Production,2,(1000 60 KG BAGS),793
711100,"Coffee, Green",DR,Dominican Republic,1997,1996,0,29,Arabica Production,2,(1000 60 KG BAGS),638
711100,"Coffee, Green",DR,Dominican Republic,1998,1997,0,29,Arabica Production,2,(1000 60 KG BAGS),941
711100,"Coffee, Green",DR,Dominican Republic,1999,1998,0,29,Arabica Production,2,(1000 60 KG BAGS),422
711100,"Coffee, Green",DR,Dominican Republic,2000,1999,0,29,Arabica Production,2,(1000 60 KG BAGS),694
711100,"Coffee, Green",DR,Dominican Republic,2001,2000,0,29,Arabica Production,2,(1000 60 KG BAGS),439
711100,"Coffee, Green",DR,Dominican Republic,2002,2001,0,29,Arabica Production,2,(1000 60 KG BAGS),435
711100,"Coffee, Green",DR,Dominican Republic,2003,2008,6,29,Arabica Production,2,(1000 60 KG BAGS),455
711100,"Coffee, Green",DR,Dominican Republic,2004,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),351
711100,"Coffee, Green",DR,Dominican Republic,2005,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),491
711100,"Coffee, Green",DR,Dominican Republic,2006,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),310
711100,"Coffee, Green",DR,Dominican Republic,2007,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),390
711100,"Coffee, Green",DR,Dominican Republic,2008,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),465
711100,"Coffee, Green",DR,Dominican Republic,2009,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),545
711100,"Coffee, Green",DR,Dominican Republic,2010,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),500
711100,"Coffee, Green",DR,Dominican Republic,2011,2011,6,29,Arabica Production,2,(1000 60 KG BAGS),500
711100,"Coffee, Green",DR,Dominican Republic,2012,2013,6,29,Arabica Production,2,(1000 60 KG BAGS),500
711100,"Coffee, Green",DR,Dominican Republic,2013,2014,6,29,Arabica Production,2,(1000 60 KG BAGS),475
711100,"Coffee, Green",DR,Dominican Republic,2014,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),275
711100,"Coffee, Green",DR,Dominican Republic,2015,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),225
711100,"Coffee, Green",DR,Dominican Republic,2016,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),225
711100,"Coffee, Green",DR,Dominican Republic,2017,2017,12,29,Arabica Production,2,(1000 60 KG BAGS),225
711100,"Coffee, Green",DR,Dominican Republic,2018,2017,12,29,Arabica Production,2,(1000 60 KG BAGS),125
711100,"Coffee, Green",DR,Dominican Republic,2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),125
711100,"Coffee, Green",EC,Ecuador,1961,1960,0,29,Arabica Production,2,(1000 60 KG BAGS),584
711100,"Coffee, Green",EC,Ecuador,1962,1961,0,29,Arabica Production,2,(1000 60 KG BAGS),715
711100,"Coffee, Green",EC,Ecuador,1963,1962,0,29,Arabica Production,2,(1000 60 KG BAGS),609
711100,"Coffee, Green",EC,Ecuador,1964,1963,0,29,Arabica Production,2,(1000 60 KG BAGS),599
711100,"Coffee, Green",EC,Ecuador,1965,1964,0,29,Arabica Production,2,(1000 60 KG BAGS),760
711100,"Coffee, Green",EC,Ecuador,1966,1965,0,29,Arabica Production,2,(1000 60 KG BAGS),934
711100,"Coffee, Green",EC,Ecuador,1967,1966,0,29,Arabica Production,2,(1000 60 KG BAGS),852
711100,"Coffee, Green",EC,Ecuador,1968,1967,0,29,Arabica Production,2,(1000 60 KG BAGS),1065
711100,"Coffee, Green",EC,Ecuador,1969,1968,0,29,Arabica Production,2,(1000 60 KG BAGS),925
711100,"Coffee, Green",EC,Ecuador,1970,1969,0,29,Arabica Production,2,(1000 60 KG BAGS),541
711100,"Coffee, Green",EC,Ecuador,1971,1970,0,29,Arabica Production,2,(1000 60 KG BAGS),1142
711100,"Coffee, Green",EC,Ecuador,1972,1971,0,29,Arabica Production,2,(1000 60 KG BAGS),915
711100,"Coffee, Green",EC,Ecuador,1973,1972,0,29,Arabica Production,2,(1000 60 KG BAGS),922
711100,"Coffee, Green",EC,Ecuador,1974,1973,0,29,Arabica Production,2,(1000 60 KG BAGS),1202
711100,"Coffee, Green",EC,Ecuador,1975,1974,0,29,Arabica Production,2,(1000 60 KG BAGS),798
711100,"Coffee, Green",EC,Ecuador,1976,1975,0,29,Arabica Production,2,(1000 60 KG BAGS),996
711100,"Coffee, Green",EC,Ecuador,1977,1976,0,29,Arabica Production,2,(1000 60 KG BAGS),1042
711100,"Coffee, Green",EC,Ecuador,1978,1977,0,29,Arabica Production,2,(1000 60 KG BAGS),1065
711100,"Coffee, Green",EC,Ecuador,1979,1978,0,29,Arabica Production,2,(1000 60 KG BAGS),1214
711100,"Coffee, Green",EC,Ecuador,1980,1979,0,29,Arabica Production,2,(1000 60 KG BAGS),1179
711100,"Coffee, Green",EC,Ecuador,1981,1980,0,29,Arabica Production,2,(1000 60 KG BAGS),1021
711100,"Coffee, Green",EC,Ecuador,1982,1981,0,29,Arabica Production,2,(1000 60 KG BAGS),1247
711100,"Coffee, Green",EC,Ecuador,1983,1982,0,29,Arabica Production,2,(1000 60 KG BAGS),1009
711100,"Coffee, Green",EC,Ecuador,1984,1983,0,29,Arabica Production,2,(1000 60 KG BAGS),610
711100,"Coffee, Green",EC,Ecuador,1985,1984,0,29,Arabica Production,2,(1000 60 KG BAGS),700
711100,"Coffee, Green",EC,Ecuador,1986,1985,0,29,Arabica Production,2,(1000 60 KG BAGS),1164
711100,"Coffee, Green",EC,Ecuador,1987,1986,0,29,Arabica Production,2,(1000 60 KG BAGS),1368
711100,"Coffee, Green",EC,Ecuador,1988,1987,0,29,Arabica Production,2,(1000 60 KG BAGS),931
711100,"Coffee, Green",EC,Ecuador,1989,1988,0,29,Arabica Production,2,(1000 60 KG BAGS),1197
711100,"Coffee, Green",EC,Ecuador,1990,1989,0,29,Arabica Production,2,(1000 60 KG BAGS),1150
711100,"Coffee, Green",EC,Ecuador,1991,1990,0,29,Arabica Production,2,(1000 60 KG BAGS),950
711100,"Coffee, Green",EC,Ecuador,1992,1991,0,29,Arabica Production,2,(1000 60 KG BAGS),900
711100,"Coffee, Green",EC,Ecuador,1993,1992,0,29,Arabica Production,2,(1000 60 KG BAGS),820
711100,"Coffee, Green",EC,Ecuador,1994,1993,0,29,Arabica Production,2,(1000 60 KG BAGS),1200
711100,"Coffee, Green",EC,Ecuador,1995,1994,0,29,Arabica Production,2,(1000 60 KG BAGS),1500
711100,"Coffee, Green",EC,Ecuador,1996,1995,0,29,Arabica Production,2,(1000 60 KG BAGS),1050
711100,"Coffee, Green",EC,Ecuador,1997,1996,0,29,Arabica Production,2,(1000 60 KG BAGS),860
711100,"Coffee, Green",EC,Ecuador,1998,1997,0,29,Arabica Production,2,(1000 60 KG BAGS),490
711100,"Coffee, Green",EC,Ecuador,1999,1998,0,29,Arabica Production,2,(1000 60 KG BAGS),722
711100,"Coffee, Green",EC,Ecuador,2000,1999,0,29,Arabica Production,2,(1000 60 KG BAGS),712
711100,"Coffee, Green",EC,Ecuador,2001,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),555
711100,"Coffee, Green",EC,Ecuador,2002,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),505
711100,"Coffee, Green",EC,Ecuador,2003,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),410
711100,"Coffee, Green",EC,Ecuador,2004,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),387
711100,"Coffee, Green",EC,Ecuador,2005,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),398
711100,"Coffee, Green",EC,Ecuador,2006,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),475
711100,"Coffee, Green",EC,Ecuador,2007,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),500
711100,"Coffee, Green",EC,Ecuador,2008,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),475
711100,"Coffee, Green",EC,Ecuador,2009,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),360
711100,"Coffee, Green",EC,Ecuador,2010,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),400
711100,"Coffee, Green",EC,Ecuador,2011,2012,6,29,Arabica Production,2,(1000 60 KG BAGS),400
711100,"Coffee, Green",EC,Ecuador,2012,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),400
711100,"Coffee, Green",EC,Ecuador,2013,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),315
711100,"Coffee, Green",EC,Ecuador,2014,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),135
711100,"Coffee, Green",EC,Ecuador,2015,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),120
711100,"Coffee, Green",EC,Ecuador,2016,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),100
711100,"Coffee, Green",EC,Ecuador,2017,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),70
711100,"Coffee, Green",EC,Ecuador,2018,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),95
711100,"Coffee, Green",EC,Ecuador,2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),135
711100,"Coffee, Green",EG,Egypt,2003,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2004,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2005,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2006,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2007,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2008,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2009,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2010,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2011,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2012,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2013,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2014,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2015,2017,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2016,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2017,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2018,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",EG,Egypt,2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",ES,El Salvador,1961,1960,0,29,Arabica Production,2,(1000 60 KG BAGS),1452
